sessionId,time,filename,th1,th1_value,th2,th2_value,th3,th3_value,wudate,datetime,precipRate,pressureMax,dewptAvg,windgustHigh,windspeedAvg,tempAve,humidityAvg,winddirAvg,uvHigh,solarRadiationHigh,lon,lat,BirdNET,MIT_AST_label,sound_class_label,Human_detected
test,_2023_08_12_18_16_57,garden_11082023/29/er_file_2023_08_12_18_16_57.wav,0.304614056528675,0.22,0.8317916473384679,0.5,0.2202306640085206,0.21,20230812,2023-08-12 18:16:57,0.0,1016.02,16.8,9.3,3.3,23.7,65.2,199.0,3.0,349.1,5.462251,51.417782,Columba palumbus_Common Wood-Pigeon,Bird,bird,0.0
test,_2023_08_12_18_17_00,garden_11082023/29/er_file_2023_08_12_18_17_00.wav,0.1837615015800788,0.22,0.7232345358853243,0.5,0.1313395781585331,0.21,20230812,2023-08-12 18:17:00,0.0,1016.02,16.8,9.3,3.3,23.7,65.2,199.0,3.0,349.1,5.462251,51.417782,Columba palumbus_Common Wood-Pigeon,Bird,bird,0.0
test,_2023_08_12_18_17_04,garden_11082023/29/er_file_2023_08_12_18_17_04.wav,0.2517425091879319,0.22,0.7157428218786395,0.5,0.0303450636163206,0.21,20230812,2023-08-12 18:17:04,0.0,1016.02,16.8,9.3,3.3,23.7,65.2,199.0,3.0,349.1,5.462251,51.417782,Columba palumbus_Common Wood-Pigeon,Bird,bird,0.0
test,_2023_08_12_18_17_33,garden_11082023/29/er_file_2023_08_12_18_17_33.wav,0.1477628001711,0.22,0.6861615526066045,0.5,0.1171790487571344,0.21,20230812,2023-08-12 18:17:33,0.0,1015.92,16.7,9.3,2.7,23.6,65.0,205.0,3.0,346.1,5.462251,51.417782,Columba palumbus_Common Wood-Pigeon,Bird,bird,0.0
test,_2023_08_12_18_17_38,garden_11082023/29/er_file_2023_08_12_18_17_38.wav,0.3010281469028379,0.22,0.7357962561849942,0.5,0.2493211793150768,0.21,20230812,2023-08-12 18:17:38,0.0,1015.92,16.7,9.3,2.7,23.6,65.0,205.0,3.0,346.1,5.462251,51.417782,,Bird,bird,0.0
test,_2023_08_12_18_18_06,garden_11082023/29/er_file_2023_08_12_18_18_06.wav,0.2840483830111566,0.22,0.6316529351487095,0.5,0.1425499835502527,0.21,20230812,2023-08-12 18:18:06,0.0,1015.92,16.7,9.3,2.7,23.6,65.0,205.0,3.0,346.1,5.462251,51.417782,,Animal,animal,0.0
test,_2023_08_12_18_18_13,garden_11082023/29/er_file_2023_08_12_18_18_13.wav,0.2546316869663855,0.22,0.6154969916365292,0.5,0.0393177269086713,0.21,20230812,2023-08-12 18:18:13,0.0,1015.92,16.7,9.3,2.7,23.6,65.0,205.0,3.0,346.1,5.462251,51.417782,Corvus monedula_Eurasian Jackdaw,Speech,human,0.0
test,_2023_08_12_18_18_19,garden_11082023/29/er_file_2023_08_12_18_18_19.wav,0.246630364510484,0.22,0.7177631736813195,0.5,0.0704017470969773,0.21,20230812,2023-08-12 18:18:19,0.0,1015.92,16.7,9.3,2.7,23.6,65.0,205.0,3.0,346.1,5.462251,51.417782,,Bleat,animal,0.0
test,_2023_08_12_18_18_24,garden_11082023/29/er_file_2023_08_12_18_18_24.wav,0.1675992764020458,0.22,0.6460466510972103,0.5,0.0611651466849014,0.21,20230812,2023-08-12 18:18:24,0.0,1015.92,16.7,9.3,2.7,23.6,65.0,205.0,3.0,346.1,5.462251,51.417782,,Bird,bird,0.0
test,_2023_08_12_18_18_29,garden_11082023/29/er_file_2023_08_12_18_18_29.wav,0.2505740204260986,0.22,0.6511511774820444,0.5,0.0469173558822256,0.21,20230812,2023-08-12 18:18:29,0.0,1015.92,16.7,9.3,2.7,23.6,65.0,205.0,3.0,346.1,5.462251,51.417782,Columba palumbus_Common Wood-Pigeon,Bird,bird,0.0
test,_2023_08_12_18_19_00,garden_11082023/29/er_file_2023_08_12_18_19_00.wav,0.2529915662128538,0.22,0.7884702446214897,0.5,0.0941224863098189,0.21,20230812,2023-08-12 18:19:00,0.0,1015.92,16.7,9.3,2.7,23.6,65.0,205.0,3.0,346.1,5.462251,51.417782,Columba palumbus_Common Wood-Pigeon,Bird,bird,0.0
test,_2023_08_12_18_19_04,garden_11082023/29/er_file_2023_08_12_18_19_04.wav,0.1468836707336349,0.22,0.7524744271030064,0.5,0.0728142430812429,0.21,20230812,2023-08-12 18:19:04,0.0,1015.92,16.7,9.3,2.7,23.6,65.0,205.0,3.0,346.1,5.462251,51.417782,Columba palumbus_Common Wood-Pigeon,Bird,bird,0.0
test,_2023_08_12_18_20_00,garden_11082023/29/er_file_2023_08_12_18_20_00.wav,0.1484368455144794,0.22,0.5548911165078003,0.5,0.1322688159338771,0.21,20230812,2023-08-12 18:20:00,0.0,1015.92,16.7,9.3,2.7,23.6,65.0,205.0,3.0,346.1,5.462251,51.417782,Cyanistes caeruleus_Eurasian Blue Tit,Bird,bird,0.0
test,_2023_08_12_18_20_07,garden_11082023/30/er_file_2023_08_12_18_20_07.wav,0.3124124174483096,0.22,0.9728650314095448,0.5,0.0625513665521295,0.21,20230812,2023-08-12 18:20:07,0.0,1015.92,16.7,9.3,2.7,23.6,65.0,205.0,3.0,346.1,5.462251,51.417782,,Bird,bird,0.0
test,_2023_08_12_18_20_29,garden_11082023/30/er_file_2023_08_12_18_20_29.wav,0.2541952644546948,0.22,0.9341279087029776,0.5,0.0196035583759522,0.21,20230812,2023-08-12 18:20:29,0.0,1015.92,16.7,9.3,2.7,23.6,65.0,205.0,3.0,346.1,5.462251,51.417782,,"Bird vocalization, bird call, bird song",bird,0.0
test,_2023_08_12_18_20_36,garden_11082023/30/er_file_2023_08_12_18_20_36.wav,0.153306630521787,0.22,0.7794387900397592,0.5,0.0255730411197537,0.21,20230812,2023-08-12 18:20:36,0.0,1015.92,16.7,9.3,2.7,23.6,65.0,205.0,3.0,346.1,5.462251,51.417782,,Bird,bird,0.0
test,_2023_08_12_18_20_54,garden_11082023/30/er_file_2023_08_12_18_20_54.wav,0.3764346179646778,0.22,0.5455518580417915,0.5,0.0113497816389356,0.21,20230812,2023-08-12 18:20:54,0.0,1015.92,16.7,9.3,2.7,23.6,65.0,205.0,3.0,346.1,5.462251,51.417782,,Sliding door,door,0.0
test,_2023_08_12_18_21_01,garden_11082023/30/er_file_2023_08_12_18_21_01.wav,0.1495352498632157,0.22,0.8422626448655672,0.5,0.1378255604603091,0.21,20230812,2023-08-12 18:21:01,0.0,1015.92,16.7,9.3,2.7,23.6,65.0,205.0,3.0,346.1,5.462251,51.417782,Streptopelia decaocto_Eurasian Collared-Dove,Owl,bird,0.0
test,_2023_08_12_18_21_04,garden_11082023/30/er_file_2023_08_12_18_21_04.wav,0.2986841404677263,0.22,0.8809502191407796,0.5,0.0943737594038773,0.21,20230812,2023-08-12 18:21:04,0.0,1015.92,16.7,9.3,2.7,23.6,65.0,205.0,3.0,346.1,5.462251,51.417782,Streptopelia decaocto_Eurasian Collared-Dove,Owl,bird,0.0
test,_2023_08_12_18_21_07,garden_11082023/30/er_file_2023_08_12_18_21_07.wav,0.1611794005063817,0.22,0.8057322720018567,0.5,0.0895589475453476,0.21,20230812,2023-08-12 18:21:07,0.0,1015.92,16.7,9.3,2.7,23.6,65.0,205.0,3.0,346.1,5.462251,51.417782,Streptopelia decaocto_Eurasian Collared-Dove,Owl,bird,0.0
test,_2023_08_12_18_22_22,garden_11082023/30/er_file_2023_08_12_18_22_22.wav,0.2002966694444927,0.22,0.6340438205180168,0.5,0.042256217148497,0.21,20230812,2023-08-12 18:22:22,0.0,1016.02,16.9,7.2,2.2,23.5,66.8,181.0,2.0,275.4,5.462251,51.417782,,Bird,bird,1.0
test,_2023_08_12_18_22_26,garden_11082023/30/er_file_2023_08_12_18_22_26.wav,0.1781080831241986,0.22,0.8703333886600171,0.5,0.7256380247814354,0.21,20230812,2023-08-12 18:22:26,0.0,1016.02,16.9,7.2,2.2,23.5,66.8,181.0,2.0,275.4,5.462251,51.417782,,Bird,bird,0.0
test,_2023_08_12_18_22_32,garden_11082023/30/er_file_2023_08_12_18_22_32.wav,0.2897789268282441,0.22,0.8277987870839347,0.5,0.5493199459794476,0.21,20230812,2023-08-12 18:22:32,0.0,1016.02,16.9,7.2,2.2,23.5,66.8,181.0,2.0,275.4,5.462251,51.417782,,"Heart sounds, heartbeat",foley,0.0
test,_2023_08_12_18_23_01,garden_11082023/30/er_file_2023_08_12_18_23_01.wav,0.1502534929136254,0.22,0.6009744311007092,0.5,0.042466137506936,0.21,20230812,2023-08-12 18:23:01,0.0,1016.02,16.9,7.2,2.2,23.5,66.8,181.0,2.0,275.4,5.462251,51.417782,,"Bee, wasp, etc.",insect,0.0
test,_2023_08_12_18_23_36,garden_11082023/30/er_file_2023_08_12_18_23_36.wav,0.2092633486674844,0.22,0.8357175621076538,0.5,0.0927480414923452,0.21,20230812,2023-08-12 18:23:36,0.0,1016.02,16.9,7.2,2.2,23.5,66.8,181.0,2.0,275.4,5.462251,51.417782,Passer domesticus_House Sparrow,Bird,bird,0.0
test,_2023_08_12_18_23_39,garden_11082023/30/er_file_2023_08_12_18_23_39.wav,0.5129859569246722,0.22,0.9084144166569544,0.5,0.0895019843932591,0.21,20230812,2023-08-12 18:23:39,0.0,1016.02,16.9,7.2,2.2,23.5,66.8,181.0,2.0,275.4,5.462251,51.417782,Passer domesticus_House Sparrow,Bird,bird,1.0
test,_2023_08_12_18_23_43,garden_11082023/30/er_file_2023_08_12_18_23_43.wav,0.507249744783042,0.22,0.973673977840803,0.5,0.0852155640195403,0.21,20230812,2023-08-12 18:23:43,0.0,1016.02,16.9,7.2,2.2,23.5,66.8,181.0,2.0,275.4,5.462251,51.417782,Passer domesticus_House Sparrow,"Chirp, tweet",bird,0.0
test,_2023_08_12_18_24_00,garden_11082023/30/er_file_2023_08_12_18_24_00.wav,0.5265946519283515,0.22,0.9208422376602116,0.5,0.0906721604143031,0.21,20230812,2023-08-12 18:24:00,0.0,1016.02,16.9,7.2,2.2,23.5,66.8,181.0,2.0,275.4,5.462251,51.417782,Passer domesticus_House Sparrow,Bird,bird,0.0
test,_2023_08_12_18_24_29,garden_11082023/30/er_file_2023_08_12_18_24_29.wav,0.1568830280780052,0.22,0.9103126234550964,0.5,0.2837876785903079,0.21,20230812,2023-08-12 18:24:29,0.0,1016.02,16.9,7.2,2.2,23.5,66.8,181.0,2.0,275.4,5.462251,51.417782,Columba palumbus_Common Wood-Pigeon,Bird,bird,0.0
test,_2023_08_12_18_24_31,garden_11082023/30/er_file_2023_08_12_18_24_31.wav,0.1662413882548367,0.22,0.9140575430158332,0.5,0.2610290912219406,0.21,20230812,2023-08-12 18:24:31,0.0,1016.02,16.9,7.2,2.2,23.5,66.8,181.0,2.0,275.4,5.462251,51.417782,Columba palumbus_Common Wood-Pigeon,Bird,bird,0.0
test,_2023_08_12_18_24_34,garden_11082023/30/er_file_2023_08_12_18_24_34.wav,0.1698258198643838,0.22,0.8615172417517025,0.5,0.2312078609271182,0.21,20230812,2023-08-12 18:24:34,0.0,1016.02,16.9,7.2,2.2,23.5,66.8,181.0,2.0,275.4,5.462251,51.417782,Columba palumbus_Common Wood-Pigeon,Bird,bird,0.0
test,_2023_08_12_18_24_52,garden_11082023/30/er_file_2023_08_12_18_24_52.wav,0.144745262896818,0.22,0.937291724033532,0.5,0.3484669551779384,0.21,20230812,2023-08-12 18:24:52,0.0,1016.02,16.9,7.2,2.2,23.5,66.8,181.0,2.0,275.4,5.462251,51.417782,Columba palumbus_Common Wood-Pigeon,Bird,bird,0.0
test,_2023_08_12_18_24_55,garden_11082023/30/er_file_2023_08_12_18_24_55.wav,0.1610482228954044,0.22,0.9257084997503988,0.5,0.3324676471154137,0.21,20230812,2023-08-12 18:24:55,0.0,1016.02,16.9,7.2,2.2,23.5,66.8,181.0,2.0,275.4,5.462251,51.417782,Columba palumbus_Common Wood-Pigeon,Bird,bird,0.0
test,_2023_08_12_18_24_58,garden_11082023/30/er_file_2023_08_12_18_24_58.wav,0.3570571248586001,0.22,0.9340064315270572,0.5,0.3556221287430913,0.21,20230812,2023-08-12 18:24:58,0.0,1016.02,16.9,7.2,2.2,23.5,66.8,181.0,2.0,275.4,5.462251,51.417782,Columba palumbus_Common Wood-Pigeon,Bird,bird,0.0
test,_2023_08_12_18_25_01,garden_11082023/30/er_file_2023_08_12_18_25_01.wav,0.1514184893020558,0.22,0.8954211111242854,0.5,0.0307430184878432,0.21,20230812,2023-08-12 18:25:01,0.0,1016.02,16.9,7.2,2.2,23.5,66.8,181.0,2.0,275.4,5.462251,51.417782,,Owl,bird,0.0
test,_2023_08_12_18_25_26,garden_11082023/30/er_file_2023_08_12_18_25_26.wav,0.1345827949540794,0.22,0.6579451818089714,0.5,0.0747166510414834,0.21,20230812,2023-08-12 18:25:26,0.0,1016.02,16.9,7.2,2.2,23.5,66.8,181.0,2.0,275.4,5.462251,51.417782,,Bird,bird,0.0
test,_2023_08_12_18_25_36,garden_11082023/30/er_file_2023_08_12_18_25_36.wav,0.2465335032167125,0.22,0.720943605847109,0.5,0.1386151673302327,0.21,20230812,2023-08-12 18:25:36,0.0,1016.02,16.9,7.2,2.2,23.5,66.8,181.0,2.0,275.4,5.462251,51.417782,,Patter,animal,0.0
test,_2023_08_12_18_25_55,garden_11082023/30/er_file_2023_08_12_18_25_55.wav,0.4612485540947045,0.22,0.7397134464239021,0.5,0.0334206774244945,0.21,20230812,2023-08-12 18:25:55,0.0,1016.02,16.9,7.2,2.2,23.5,66.8,181.0,2.0,275.4,5.462251,51.417782,,Mouse,animal,0.0
test,_2023_08_12_18_25_59,garden_11082023/30/er_file_2023_08_12_18_25_59.wav,0.2963155707061052,0.22,0.4341406455398497,0.5,0.0865973993525254,0.21,20230812,2023-08-12 18:25:59,0.0,1016.02,16.9,7.2,2.2,23.5,66.8,181.0,2.0,275.4,5.462251,51.417782,,Raindrop,weather,0.0
test,_2023_08_12_18_26_02,garden_11082023/30/er_file_2023_08_12_18_26_02.wav,0.2023963464245743,0.22,0.5223901908440642,0.5,0.0954627631872773,0.21,20230812,2023-08-12 18:26:02,0.0,1016.02,16.9,7.2,2.2,23.5,66.8,181.0,2.0,275.4,5.462251,51.417782,,White noise,background,0.0
test,_2023_08_12_18_26_05,garden_11082023/30/er_file_2023_08_12_18_26_05.wav,0.1790542301941659,0.22,0.6931464305044319,0.5,0.0663124593806063,0.21,20230812,2023-08-12 18:26:05,0.0,1016.02,16.9,7.2,2.2,23.5,66.8,181.0,2.0,275.4,5.462251,51.417782,,Bird,bird,0.0
test,_2023_08_12_18_26_12,garden_11082023/30/er_file_2023_08_12_18_26_12.wav,0.2985343586571845,0.22,0.4728075022383289,0.5,0.1350832621420507,0.21,20230812,2023-08-12 18:26:12,0.0,1016.02,16.9,7.2,2.2,23.5,66.8,181.0,2.0,275.4,5.462251,51.417782,,Thunder,weather,0.0
test,_2023_08_12_18_26_27,garden_11082023/30/er_file_2023_08_12_18_26_27.wav,0.2838754033184516,0.22,0.5979797917565521,0.5,0.1200249936876314,0.21,20230812,2023-08-12 18:26:27,0.0,1016.02,16.9,7.2,2.2,23.5,66.8,181.0,2.0,275.4,5.462251,51.417782,,Bird,bird,0.0
test,_2023_08_12_18_26_30,garden_11082023/30/er_file_2023_08_12_18_26_30.wav,0.2117278045294375,0.22,0.5172391602454143,0.5,0.1079862953751511,0.21,20230812,2023-08-12 18:26:30,0.0,1016.02,16.9,7.2,2.2,23.5,66.8,181.0,2.0,275.4,5.462251,51.417782,,Bird,bird,0.0
test,_2023_08_12_18_26_45,garden_11082023/30/er_file_2023_08_12_18_26_45.wav,0.5608905903463931,0.22,0.6638381892254206,0.5,0.0480168506665099,0.21,20230812,2023-08-12 18:26:45,0.0,1016.02,16.9,7.2,2.2,23.5,66.8,181.0,2.0,275.4,5.462251,51.417782,,Bird,bird,0.0
test,_2023_08_12_18_26_51,garden_11082023/30/er_file_2023_08_12_18_26_51.wav,0.3519231174905333,0.22,0.4095651124426338,0.5,0.1166830952151011,0.21,20230812,2023-08-12 18:26:51,0.0,1016.02,16.9,7.2,2.2,23.5,66.8,181.0,2.0,275.4,5.462251,51.417782,,Crackle,weather,0.0
test,_2023_08_12_18_27_11,garden_11082023/30/er_file_2023_08_12_18_27_11.wav,0.2478579871812365,0.22,0.6077112542515626,0.5,0.2149940476978914,0.21,20230812,2023-08-12 18:27:11,0.0,1016.02,16.9,7.2,2.2,23.5,66.8,181.0,2.0,275.4,5.462251,51.417782,,Animal,animal,0.0
test,_2023_08_12_18_27_30,garden_11082023/30/er_file_2023_08_12_18_27_30.wav,0.29796882668864,0.22,0.4735403940491292,0.5,0.045823168274547,0.21,20230812,2023-08-12 18:27:30,0.0,1016.12,16.6,11.1,4.4,23.2,66.6,203.0,0.0,91.5,5.462251,51.417782,,Bird,bird,0.0
test,_2023_08_12_18_27_41,garden_11082023/30/er_file_2023_08_12_18_27_41.wav,0.1691738382641306,0.22,0.7386758020240152,0.5,0.075317424459473,0.21,20230812,2023-08-12 18:27:41,0.0,1016.12,16.6,11.1,4.4,23.2,66.6,203.0,0.0,91.5,5.462251,51.417782,Columba palumbus_Common Wood-Pigeon,Bird,bird,0.0
test,_2023_08_12_18_27_44,garden_11082023/30/er_file_2023_08_12_18_27_44.wav,0.1599791875634011,0.22,0.7679387543362268,0.5,0.0905751105296035,0.21,20230812,2023-08-12 18:27:44,0.0,1016.12,16.6,11.1,4.4,23.2,66.6,203.0,0.0,91.5,5.462251,51.417782,Columba palumbus_Common Wood-Pigeon,Bird,bird,0.0
test,_2023_08_12_18_27_46,garden_11082023/30/er_file_2023_08_12_18_27_46.wav,0.1487236967918063,0.22,0.7414829490784118,0.5,0.095846904687304,0.21,20230812,2023-08-12 18:27:46,0.0,1016.12,16.6,11.1,4.4,23.2,66.6,203.0,0.0,91.5,5.462251,51.417782,Columba palumbus_Common Wood-Pigeon,Bird,bird,0.0
test,_2023_08_12_18_28_09,garden_11082023/30/er_file_2023_08_12_18_28_09.wav,0.1990011142237786,0.22,0.6999867669047866,0.5,0.0927623642531759,0.21,20230812,2023-08-12 18:28:09,0.0,1016.12,16.6,11.1,4.4,23.2,66.6,203.0,0.0,91.5,5.462251,51.417782,Columba palumbus_Common Wood-Pigeon,Bird,bird,0.0
test,_2023_08_12_18_28_12,garden_11082023/30/er_file_2023_08_12_18_28_12.wav,0.285902654212453,0.22,0.7031442612805163,0.5,0.0726284831231519,0.21,20230812,2023-08-12 18:28:12,0.0,1016.12,16.6,11.1,4.4,23.2,66.6,203.0,0.0,91.5,5.462251,51.417782,Columba palumbus_Common Wood-Pigeon,Owl,bird,0.0
test,_2023_08_12_18_28_15,garden_11082023/30/er_file_2023_08_12_18_28_15.wav,0.2503128470136267,0.22,0.6255718754605695,0.5,0.0653620491876347,0.21,20230812,2023-08-12 18:28:15,0.0,1016.12,16.6,11.1,4.4,23.2,66.6,203.0,0.0,91.5,5.462251,51.417782,Columba palumbus_Common Wood-Pigeon,Bird,bird,1.0
test,_2023_08_12_18_28_21,garden_11082023/30/er_file_2023_08_12_18_28_21.wav,0.294952009597843,0.22,0.8644920635545164,0.5,0.2724046629542745,0.21,20230812,2023-08-12 18:28:21,0.0,1016.12,16.6,11.1,4.4,23.2,66.6,203.0,0.0,91.5,5.462251,51.417782,Columba palumbus_Common Wood-Pigeon,Bird,bird,0.0
test,_2023_08_12_18_28_36,garden_11082023/30/er_file_2023_08_12_18_28_36.wav,0.3373370573361569,0.22,0.734445406410603,0.5,0.089827683858211,0.21,20230812,2023-08-12 18:28:36,0.0,1016.12,16.6,11.1,4.4,23.2,66.6,203.0,0.0,91.5,5.462251,51.417782,Columba palumbus_Common Wood-Pigeon,Bird,bird,0.0
test,_2023_08_12_18_28_39,garden_11082023/30/er_file_2023_08_12_18_28_39.wav,0.1612008310516142,0.22,0.7712903019312065,0.5,0.0665325051689754,0.21,20230812,2023-08-12 18:28:39,0.0,1016.12,16.6,11.1,4.4,23.2,66.6,203.0,0.0,91.5,5.462251,51.417782,Columba palumbus_Common Wood-Pigeon,Bird,bird,0.0
test,_2023_08_12_18_28_43,garden_11082023/30/er_file_2023_08_12_18_28_43.wav,0.2539741605124206,0.22,0.6570612509289844,0.5,0.0523017262538203,0.21,20230812,2023-08-12 18:28:43,0.0,1016.12,16.6,11.1,4.4,23.2,66.6,203.0,0.0,91.5,5.462251,51.417782,Columba palumbus_Common Wood-Pigeon,Owl,bird,0.0
test,_2023_08_12_18_28_45,garden_11082023/30/er_file_2023_08_12_18_28_45.wav,0.3405689489173046,0.22,0.8815881273030026,0.5,0.4202446980780372,0.21,20230812,2023-08-12 18:28:45,0.0,1016.12,16.6,11.1,4.4,23.2,66.6,203.0,0.0,91.5,5.462251,51.417782,Columba palumbus_Common Wood-Pigeon,Bird,bird,0.0
test,_2023_08_12_18_29_02,garden_11082023/30/er_file_2023_08_12_18_29_02.wav,0.2830039824226398,0.22,0.7110339228441049,0.5,0.0863102981237884,0.21,20230812,2023-08-12 18:29:02,0.0,1016.12,16.6,11.1,4.4,23.2,66.6,203.0,0.0,91.5,5.462251,51.417782,Columba palumbus_Common Wood-Pigeon,Bird,bird,0.0
test,_2023_08_12_18_29_05,garden_11082023/30/er_file_2023_08_12_18_29_05.wav,0.1389530335189874,0.22,0.8970254792926113,0.5,0.3553834254405961,0.21,20230812,2023-08-12 18:29:05,0.0,1016.12,16.6,11.1,4.4,23.2,66.6,203.0,0.0,91.5,5.462251,51.417782,Columba palumbus_Common Wood-Pigeon,Bird,bird,0.0
test,_2023_08_12_18_29_20,garden_11082023/30/er_file_2023_08_12_18_29_20.wav,0.217089243761789,0.22,0.8878816621840091,0.5,0.2373907727268868,0.21,20230812,2023-08-12 18:29:20,0.0,1016.12,16.6,11.1,4.4,23.2,66.6,203.0,0.0,91.5,5.462251,51.417782,Columba palumbus_Common Wood-Pigeon,Bird,bird,0.0
test,_2023_08_12_18_29_29,garden_11082023/30/er_file_2023_08_12_18_29_29.wav,0.4589246436622682,0.22,0.7288483311150342,0.5,0.3589073299194806,0.21,20230812,2023-08-12 18:29:29,0.0,1016.12,16.6,11.1,4.4,23.2,66.6,203.0,0.0,91.5,5.462251,51.417782,Columba palumbus_Common Wood-Pigeon,Bird,bird,0.0
test,_2023_08_12_18_29_41,garden_11082023/30/er_file_2023_08_12_18_29_41.wav,0.2020222387490811,0.22,0.9209446873429956,0.5,0.2675027566145491,0.21,20230812,2023-08-12 18:29:41,0.0,1016.12,16.6,11.1,4.4,23.2,66.6,203.0,0.0,91.5,5.462251,51.417782,Columba palumbus_Common Wood-Pigeon,Bird,bird,0.0
test,_2023_08_12_18_29_47,garden_11082023/30/er_file_2023_08_12_18_29_47.wav,0.3383223581469211,0.22,0.9222900579066976,0.5,0.8489827702189802,0.21,20230812,2023-08-12 18:29:47,0.0,1016.12,16.6,11.1,4.4,23.2,66.6,203.0,0.0,91.5,5.462251,51.417782,,Rustling leaves,weather,0.0
test,_2023_08_12_18_30_20,garden_11082023/30/er_file_2023_08_12_18_30_20.wav,0.143816471055892,0.22,0.902744987298818,0.5,0.2016967089440215,0.21,20230812,2023-08-12 18:30:20,0.0,1016.12,16.6,11.1,4.4,23.2,66.6,203.0,0.0,91.5,5.462251,51.417782,Columba palumbus_Common Wood-Pigeon,Bird,bird,0.0
test,_2023_08_12_18_30_24,garden_11082023/30/er_file_2023_08_12_18_30_24.wav,0.2654102071345999,0.22,0.2741901391842254,0.5,0.0153779422295344,0.21,20230812,2023-08-12 18:30:24,0.0,1016.12,16.6,11.1,4.4,23.2,66.6,203.0,0.0,91.5,5.462251,51.417782,,Vehicle,vehicle,0.0
test,_2023_08_12_18_30_36,garden_11082023/30/er_file_2023_08_12_18_30_36.wav,0.2639043918264775,0.22,0.9134628436100444,0.5,0.2848438997385872,0.21,20230812,2023-08-12 18:30:36,0.0,1016.12,16.6,11.1,4.4,23.2,66.6,203.0,0.0,91.5,5.462251,51.417782,Columba palumbus_Common Wood-Pigeon,Bird,bird,0.0
test,_2023_08_12_18_30_59,garden_11082023/30/er_file_2023_08_12_18_30_59.wav,0.2664633886684201,0.22,0.9110603040051282,0.5,0.3307427920698199,0.21,20230812,2023-08-12 18:30:59,0.0,1016.12,16.6,11.1,4.4,23.2,66.6,203.0,0.0,91.5,5.462251,51.417782,Columba palumbus_Common Wood-Pigeon,Bird,bird,0.0
test,_2023_08_12_18_31_31,garden_11082023/30/er_file_2023_08_12_18_31_31.wav,0.43769650333286,0.22,0.580272336099726,0.5,0.0782389935318497,0.21,20230812,2023-08-12 18:31:31,0.0,1016.12,16.6,11.1,4.4,23.2,66.6,203.0,0.0,91.5,5.462251,51.417782,,Bird,bird,0.0
test,_2023_08_12_18_32_18,garden_11082023/30/er_file_2023_08_12_18_32_18.wav,0.2528409448516078,0.22,0.5204524142103817,0.5,0.2119714900852576,0.21,20230812,2023-08-12 18:32:18,0.0,1016.12,16.6,11.1,4.4,23.2,66.6,203.0,0.0,91.5,5.462251,51.417782,,Sliding door,door,0.0
test,_2023_08_12_18_33_24,garden_11082023/30/er_file_2023_08_12_18_33_24.wav,0.1442788139894943,0.22,0.598369097573278,0.5,0.0136102680239286,0.21,20230812,2023-08-12 18:33:24,0.0,1016.02,16.6,11.1,4.2,22.9,67.5,204.0,0.0,87.1,5.462251,51.417782,Corvus monedula_Eurasian Jackdaw,Crow,bird,0.0
test,_2023_08_12_18_33_28,garden_11082023/30/er_file_2023_08_12_18_33_28.wav,0.1464631172741167,0.22,0.7684465078198739,0.5,0.239739593266991,0.21,20230812,2023-08-12 18:33:28,0.0,1016.02,16.6,11.1,4.2,22.9,67.5,204.0,0.0,87.1,5.462251,51.417782,,Bird,bird,0.0
test,_2023_08_12_18_33_44,garden_11082023/30/er_file_2023_08_12_18_33_44.wav,0.2577694798309793,0.22,0.6380604875242013,0.5,0.0489459825974081,0.21,20230812,2023-08-12 18:33:44,0.0,1016.02,16.6,11.1,4.2,22.9,67.5,204.0,0.0,87.1,5.462251,51.417782,Columba livia_Rock Pigeon,Bird,bird,0.0
test,_2023_08_12_18_33_47,garden_11082023/30/er_file_2023_08_12_18_33_47.wav,0.3157837918590994,0.22,0.6948763510348421,0.5,0.1106637751526542,0.21,20230812,2023-08-12 18:33:47,0.0,1016.02,16.6,11.1,4.2,22.9,67.5,204.0,0.0,87.1,5.462251,51.417782,Columba livia_Rock Pigeon,Bird,bird,0.0
test,_2023_08_12_18_33_59,garden_11082023/30/er_file_2023_08_12_18_33_59.wav,0.2789552620286784,0.22,0.4084719951535824,0.5,0.0204499316766183,0.21,20230812,2023-08-12 18:33:59,0.0,1016.02,16.6,11.1,4.2,22.9,67.5,204.0,0.0,87.1,5.462251,51.417782,,Vehicle,vehicle,0.0
test,_2023_08_12_18_34_05,garden_11082023/30/er_file_2023_08_12_18_34_05.wav,0.2860866721655831,0.22,0.3044408032559127,0.5,0.0230522885952448,0.21,20230812,2023-08-12 18:34:05,0.0,1016.02,16.6,11.1,4.2,22.9,67.5,204.0,0.0,87.1,5.462251,51.417782,,Vehicle,vehicle,0.0
test,_2023_08_12_18_34_11,garden_11082023/30/er_file_2023_08_12_18_34_11.wav,0.1782780901002392,0.22,0.5099593494115224,0.5,0.0394483200090757,0.21,20230812,2023-08-12 18:34:11,0.0,1016.02,16.6,11.1,4.2,22.9,67.5,204.0,0.0,87.1,5.462251,51.417782,,Vehicle,vehicle,0.0
test,_2023_08_12_18_34_17,garden_11082023/30/er_file_2023_08_12_18_34_17.wav,0.3089042463578884,0.22,0.4074769655796015,0.5,0.0150969803747269,0.21,20230812,2023-08-12 18:34:17,0.0,1016.02,16.6,11.1,4.2,22.9,67.5,204.0,0.0,87.1,5.462251,51.417782,,Speech,human,1.0
